,Unnamed: 0,qid,title,category,sub_category,cve_id,cvss,publish_date
6604,8336,610325,Google Android March 2021 Security Patch Missing for Samsung,Mobile Device,"Unix Authenticated Discovery, Patch Available, Exploit Available","CVE-2020-11170,CVE-2020-11163,CVE-2020-11272,CVE-2021-0397,CVE-2020-11271,CVE-2020-11282,CVE-2017-18509,CVE-2020-11286,CVE-2020-11177,CVE-2020-11187,CVE-2020-11253,CVE-2020-11281,CVE-2020-11296,CVE-2020-11269,CVE-2020-11275,CVE-2020-11280,CVE-2020-11287,CVE-2020-11276,CVE-2020-11270,CVE-2020-11297,CVE-2020-11278,CVE-2021-0395,CVE-2021-0391,CVE-2021-0398,CVE-2017-14491,CVE-2021-0393,CVE-2021-0396,CVE-2021-0390,CVE-2021-0392,CVE-2021-0394",9.8,2021-03-24
6617,8358,11699,VMware vCenter Server Remote Code Execution Vulnerability (VMSA-2021-0002),CGI,"Remote Discovery, Patch Available, Exploit Available","CVE-2021-21972,CVE-2021-21973,CVE-2021-21974",9.8,2021-02-25
6620,8361,198293,"Ubuntu Security Notification for Python2.7, Python3.7, Python3.8 Vulnerabilities (USN-4754-3)",Ubuntu,"Unix Authenticated Discovery, Patch Available","CVE-2019-17514,CVE-2019-20907,CVE-2019-9674,CVE-2020-26116,CVE-2020-27619,CVE-2020-8492,CVE-2021-3177",9.8,2021-03-23
6628,8369,38835,Iteris Vantage Velocity Field Unit OS Command Injection Vulnerability,General remote services,"Remote Discovery, Patch Available",CVE-2020-9020,9.8,2021-03-22
6629,8370,375342,Microsoft Edge Based On Chromium Prior to 88.0.705.74 Multiple Vulnerabilities,Local,"Authenticated Discovery, Patch Available","CVE-2021-21149,CVE-2021-21150,CVE-2021-21151,CVE-2021-21152,CVE-2021-21153,CVE-2021-21154,CVE-2021-21155,CVE-2021-21156,CVE-2021-21157",9.6,2021-03-15
6641,8400,178410,Debian Security Update for unrar-free (DLA 2567-1),Debian,"Unix Authenticated Discovery, Patch Available","CVE-2017-14120,CVE-2017-14121,CVE-2017-14122",9.1,2021-03-19
6650,8409,375329,GitLab Multiple Security Vulnerabilities(gitlab- 13-8-4),Local,"Unix Authenticated Discovery, Patch Available",,9.8,2021-03-19
6671,8457,374882,HashiCorp Vault Authentication Bypass Vulnerability,Local,"Unix Authenticated Discovery, Patch Available",CVE-2020-16251,9.8,2021-01-21
6672,8458,374883,HashiCorp Vault Authentication Bypass Vulnerability,Local,"Unix Authenticated Discovery, Patch Available",CVE-2020-16250,9.8,2021-01-21
6673,8459,374961,GitLab Multiple Security Vulnerabilities(gitlab-12-5-4),Local,"Unix Authenticated Discovery, Patch Available","CVE-2019-19628,CVE-2019-19629",9.8,2021-02-02
6688,8565,239160,Red Hat Update for .NET 5.0 on Red Hat Enterprise Linux (RHSA-2021:0794),RedHat,"Unix Authenticated Discovery, Patch Available",CVE-2021-26701,9.8,2021-03-18
6689,8566,239161,Red Hat Update for .NET Core on RHEL 8 (RHSA-2021:0793),RedHat,"Unix Authenticated Discovery, Patch Available",CVE-2021-26701,9.8,2021-03-18
6690,8567,239162,Red Hat Update for .NET Core 3.1 on Red Hat Enterprise Linux (RHSA-2021:0789),RedHat,"Unix Authenticated Discovery, Patch Available",CVE-2021-26701,9.8,2021-03-18
6691,8568,239163,Red Hat Update for .NET Core 2.1 on Red Hat Enterprise Linux (RHSA-2021:0787),RedHat,"Unix Authenticated Discovery, Patch Available",CVE-2021-26701,9.8,2021-03-18
6696,8573,178402,Debian Security Update for busybox (DLA 2559-1),Debian,"Unix Authenticated Discovery, Patch Available","CVE-2011-5325,CVE-2015-9261,CVE-2016-2147,CVE-2016-2148,CVE-2017-15873,CVE-2017-16544,CVE-2018-1000517,CVE-2013-1813,CVE-2014-4607,CVE-2014-9645,CVE-2015-9621",9.8,2021-03-18
6715,8600,178480,Debian Security Update for golang-1.8 (DLA 2592-1),Debian,"Unix Authenticated Discovery, Patch Available","CVE-2017-15041,CVE-2018-16873,CVE-2018-16874,CVE-2019-9741,CVE-2019-16276,CVE-2019-17596,CVE-2021-3114,CVE-2017-15041,CVE-2018-16873,CVE-2018-16874,CVE-2019-9741,CVE-2019-16276,CVE-2019-17596,CVE-2021-3114",9.8,2021-03-17
6717,8602,178471,Debian Security Update for xterm (DLA 2558-1),Debian,"Unix Authenticated Discovery, Patch Available",CVE-2021-27135,9.8,2021-03-17
6728,8613,375359,EulerOS Security Update for gd (EulerOS-SA-2021-1189),Local,"Unix Authenticated Discovery, Patch Available, Exploit Available","CVE-2016-3074,CVE-2016-9933",9.8,2021-03-17
6742,8627,375374,EulerOS Security Update for libproxy (EulerOS-SA-2021-1204),Local,"Unix Authenticated Discovery, Patch Available",CVE-2020-26154,9.8,2021-03-17
6753,8638,178479,Debian Security Update for golang-1.7 (DLA 2591-1),Debian,"Unix Authenticated Discovery, Patch Available","CVE-2017-15041,CVE-2018-16873,CVE-2018-16874,CVE-2019-9741,CVE-2019-16276,CVE-2019-17596,CVE-2021-3114,CVE-2017-15041,CVE-2018-16873,CVE-2018-16874,CVE-2019-9741,CVE-2019-16276,CVE-2019-17596,CVE-2021-3114",9.8,2021-03-17
6754,8639,239132,Red Hat Update for screen (RHSA-2021:0742),RedHat,"Unix Authenticated Discovery, Patch Available",CVE-2021-26937,9.8,2021-03-17
6756,8641,239140,Red Hat Update for java-1.7.1-ibm (RHSA-2021:0733),RedHat,"Unix Authenticated Discovery, Patch Available","CVE-2020-14803,CVE-2020-27221",9.8,2021-03-17
6758,8643,239142,Red Hat Update for java-1.8.0-ibm (RHSA-2021:0717),RedHat,"Unix Authenticated Discovery, Patch Available","CVE-2020-2773,CVE-2020-14781,CVE-2020-14782,CVE-2020-14803,CVE-2020-27221",9.8,2021-03-17
6761,8646,375350,EulerOS Security Update for bzr (EulerOS-SA-2021-1180),Local,"Unix Authenticated Discovery, Patch Available, Exploit Available","CVE-2017-9800,CVE-2017-12836,CVE-2017-12976,CVE-2017-16228,CVE-2017-1000116,CVE-2017-1000117,CVE-2017-14176",9.8,2021-03-17
6765,8650,159109,Oracle Enterprise Linux Security Update for python (ELSA-2021-9107),OEL,"Unix Authenticated Discovery, Patch Available",CVE-2021-3177,9.8,2021-03-17
6767,8662,159033,Oracle Enterprise Linux Security Update for nodejs:12 (ELSA-2021-0549),OEL,"Unix Authenticated Discovery, Patch Available","CVE-2020-7754,CVE-2019-10746,CVE-2019-10747,CVE-2020-7788,CVE-2020-8265,CVE-2020-8287",9.8,2021-03-03
6777,8687,296051,Oracle Solaris 11.4 Support Repository Update (SRU) 30.88.3 Missing,Solaris,"Unix Authenticated Discovery, Patch Available, Exploit Available","CVE-2020-11979,CVE-2020-1945,CVE-2020-26971,CVE-2020-29385,CVE-2020-15900,CVE-2019-9904,CVE-2018-14550,CVE-2019-7317,CVE-2020-28896,CVE-2020-8201,CVE-2020-8251,CVE-2020-8252,CVE-2020-8277,CVE-2020-25692,CVE-2020-1967,CVE-2019-20916,CVE-2020-12695,CVE-2020-27619,CVE-2020-1472,CVE-2020-14318,CVE-2020-14323,CVE-2020-3299,CVE-2020-8037,CVE-2020-16042,CVE-2020-26971,CVE-2020-26973,CVE-2020-26974,CVE-2020-26978,CVE-2020-35111,CVE-2020-35112,CVE-2020-35113,CVE-2020-26117,CVE-2020-13543,CVE-2020-13584,CVE-2020-9948,CVE-2020-9951,CVE-2020-9952,CVE-2020-9983,CVE-2020-26418,CVE-2020-26419,CVE-2020-26420,CVE-2020-26421,CVE-2020-14360,CVE-2020-25712,CVE-2020-24977,CVE-2018-21232,CVE-2021-3156,CVE-2020-1968,CVE-2020-1971",10.0,2021-03-15
6782,8692,159106,Oracle Enterprise Linux Security Update for .NET Core on OL 8 (ELSA-2021-0793),OEL,"Unix Authenticated Discovery, Patch Available",CVE-2021-26701,9.8,2021-03-15
6804,8714,159100,Oracle Enterprise Linux Security Update for dotnet (ELSA-2021-0788),OEL,"Unix Authenticated Discovery, Patch Available",CVE-2021-26701,9.8,2021-03-15
6805,8715,159101,Oracle Enterprise Linux Security Update for dotnet3.1 (ELSA-2021-0790),OEL,"Unix Authenticated Discovery, Patch Available",CVE-2021-26701,9.8,2021-03-15
6806,8716,159102,Oracle Enterprise Linux Security Update for python3 (ELSA-2021-9100),OEL,"Unix Authenticated Discovery, Patch Available",CVE-2021-3177,9.8,2021-03-15
6807,8717,159103,Oracle Enterprise Linux Security Update for python3 (ELSA-2021-9101),OEL,"Unix Authenticated Discovery, Patch Available",CVE-2021-3177,9.8,2021-03-15
6813,8730,38828,Pulse Connect Secure and Pulse Policy Secure Stack buffer overflow Vulnerability (SA43604),General remote services,"SNMP Authenticated Discovery, Patch Available",CVE-2018-5299,9.8,2021-03-11
6815,8732,198275,Ubuntu Security Notification for Xterm Vulnerability (USN-4746-1),Ubuntu,"Unix Authenticated Discovery, Patch Available",CVE-2021-27135,9.8,2021-03-11
6816,8733,198276,Ubuntu Security Notification for Screen Vulnerability (USN-4747-1),Ubuntu,"Unix Authenticated Discovery, Patch Available",CVE-2021-26937,9.8,2021-03-11
6819,8736,239127,Red Hat Update for dotnet3.1 (RHSA-2021:0790),RedHat,"Unix Authenticated Discovery, Patch Available",CVE-2021-26701,9.8,2021-03-11
6820,8737,239128,Red Hat Update for dotnet (RHSA-2021:0788),RedHat,"Unix Authenticated Discovery, Patch Available",CVE-2021-26701,9.8,2021-03-11
6825,8742,239137,Red Hat Update for java-1.8.0-ibm (RHSA-2021:0736),RedHat,"Unix Authenticated Discovery, Patch Available","CVE-2020-2773,CVE-2020-14781,CVE-2020-14782,CVE-2020-14803,CVE-2020-27221",9.8,2021-03-11
6829,8746,375323,Dell EMC OpenManage Server Administrator(OMSA) Multiple Vulnerabilities (DSA-2021-040),Local,"Windows Authenticated Discovery, Patch Available","CVE-2021-21513,CVE-2021-21514",9.8,2021-03-11
6847,8766,154090,Joomla Core Multiple vulnerabilities in 3.2.0-3.9.24,Web Application,Remote Discovery,"CVE-2021-23131,CVE-2021-23126,CVE-2021-23128,CVE-2021-23129,CVE-2021-26028,CVE-2021-23130,CVE-2021-23132,CVE-2021-26027,CVE-2021-26029",9.1,2021-03-10
6851,8770,178440,Debian Security Update for slurm-llnl (DSA 4841-1),Debian,"Unix Authenticated Discovery, Patch Available","CVE-2019-19728,CVE-2020-12693,CVE-2020-27745,CVE-2020-27746",9.8,2021-03-10
6853,8772,178445,Debian Security Update for chromium (DSA 4846-1),Debian,"Unix Authenticated Discovery, Patch Available","CVE-2020-16044,CVE-2021-21117,CVE-2021-21118,CVE-2021-21119,CVE-2021-21120,CVE-2021-21121,CVE-2021-21122,CVE-2021-21123,CVE-2021-21124,CVE-2021-21125,CVE-2021-21126,CVE-2021-21127,CVE-2021-21128,CVE-2021-21129,CVE-2021-21130,CVE-2021-21131,CVE-2021-21132,CVE-2021-21133,CVE-2021-21134,CVE-2021-21135,CVE-2021-21136,CVE-2021-21137,CVE-2021-21138,CVE-2021-21139,CVE-2021-21140,CVE-2021-21141,CVE-2021-21142,CVE-2021-21143,CVE-2021-21144,CVE-2021-21145,CVE-2021-21146,CVE-2021-21147,CVE-2020-16044,CVE-2021-21117,CVE-2021-21118,CVE-2021-21119,CVE-2021-21120,CVE-2021-21121,CVE-2021-21122,CVE-2021-21123,CVE-2021-21124,CVE-2021-21125,CVE-2021-21126,CVE-2021-21127,CVE-2021-21128,CVE-2021-21129,CVE-2021-21130,CVE-2021-21131,CVE-2021-21132,CVE-2021-21133,CVE-2021-21134,CVE-2021-21135,CVE-2021-21136,CVE-2021-21137,CVE-2021-21138,CVE-2021-21139,CVE-2021-21140,CVE-2021-21141,CVE-2021-21142,CVE-2021-21143,CVE-2021-21144,CVE-2021-21145,CVE-2021-21146,CVE-2021-21147",9.6,2021-03-10
6857,8776,178451,Debian Security Update for screen (DSA 4861-1),Debian,"Unix Authenticated Discovery, Patch Available",CVE-2021-26937,9.8,2021-03-10
6862,8781,198285,Ubuntu Security Notification for Python2.7 Vulnerability (USN-4754-4),Ubuntu,"Unix Authenticated Discovery, Patch Available",CVE-2021-3177,9.8,2021-03-10
6870,8795,159094,Oracle Enterprise Linux Security Update for screen (ELSA-2021-0742),OEL,"Unix Authenticated Discovery, Patch Available",CVE-2021-26937,9.8,2021-03-10
6879,8804,91749,Microsoft Windows Security Update for March 2021,Windows,"Windows Authenticated Discovery, Patch Available","CVE-2021-1640,CVE-2021-1729,CVE-2021-24090,CVE-2021-24095,CVE-2021-24107,CVE-2021-26860,CVE-2021-26861,CVE-2021-26862,CVE-2021-26863,CVE-2021-26864,CVE-2021-26865,CVE-2021-26866,CVE-2021-26867,CVE-2021-26868,CVE-2021-26869,CVE-2021-26870,CVE-2021-26871,CVE-2021-26872,CVE-2021-26873,CVE-2021-26874,CVE-2021-26875,CVE-2021-26876,CVE-2021-26878,CVE-2021-26879,CVE-2021-26880,CVE-2021-26881,CVE-2021-26882,CVE-2021-26884,CVE-2021-26885,CVE-2021-26886,CVE-2021-26889,CVE-2021-26890,CVE-2021-26891,CVE-2021-26892,CVE-2021-26893,CVE-2021-26894,CVE-2021-26895,CVE-2021-26896,CVE-2021-26898,CVE-2021-26899,CVE-2021-26900,CVE-2021-26901,CVE-2021-27063,CVE-2021-27066,CVE-2021-27070,CVE-2021-27077",9.8,2021-03-10
6882,8807,91754,Microsoft Windows DNS Server Remote Code Execution Vulnerabilities,Windows,"Windows Authenticated Discovery, Patch Available","CVE-2021-26897,CVE-2021-26877",9.8,2021-03-10
6890,8819,12350,Pandora FMS Cross Site Scripting Vulnerability,CGI,"Remote Discovery, Patch Available, Exploit Available",CVE-2020-11749,9.6,2021-03-08
6895,8824,174669,SUSE Enterprise Linux Security Update for salt (SUSE-SU-2021:0627-1),SUSE,"Unix Authenticated Discovery, Patch Available","CVE-2020-28243,CVE-2020-28972,CVE-2020-35662,CVE-2021-25281,CVE-2021-25282,CVE-2021-25283,CVE-2021-25284,CVE-2021-3144,CVE-2021-3148,CVE-2021-3197",9.8,2021-03-08
6898,8827,174682,SUSE Enterprise Linux Security Update for java-1_8_0-ibm (SUSE-SU-2021:0670-1),SUSE,"Unix Authenticated Discovery, Patch Available","CVE-2020-14803,CVE-2020-27221",9.8,2021-03-08
6902,8833,50108,Microsoft Exchange Server Remote Code Execution Vulnerability (unauthenticated check) (ProxyLogon),Mail services,"Remote Discovery, Patch Available, Exploit Available",CVE-2021-26855,9.8,2021-03-07
6905,8836,174666,SUSE Enterprise Linux Security Update for salt (SUSE-SU-2021:0628-1),SUSE,"Unix Authenticated Discovery, Patch Available","CVE-2020-28243,CVE-2020-28972,CVE-2020-35662,CVE-2021-25281,CVE-2021-25282,CVE-2021-25283,CVE-2021-25284,CVE-2021-3144,CVE-2021-3148,CVE-2021-3197",9.8,2021-03-02
6906,8837,174667,SUSE Enterprise Linux Security Update for salt (SUSE-SU-2021:0630-1),SUSE,"Unix Authenticated Discovery, Patch Available","CVE-2020-28243,CVE-2020-28972,CVE-2020-35662,CVE-2021-25281,CVE-2021-25282,CVE-2021-25283,CVE-2021-25284,CVE-2021-3144,CVE-2021-3148,CVE-2021-3197",9.8,2021-03-02
6907,8838,174668,SUSE Enterprise Linux Security Update for salt (SUSE-SU-2021:0631-1),SUSE,"Unix Authenticated Discovery, Patch Available","CVE-2020-28243,CVE-2020-28972,CVE-2020-35662,CVE-2021-25281,CVE-2021-25282,CVE-2021-25283,CVE-2021-25284,CVE-2021-3144,CVE-2021-3148,CVE-2021-3197",9.8,2021-03-02
6910,8846,374803,Zyxel Firewalls And AP Controller Hardcoded Credential Vulnerability,Local,"Remote Discovery, Patch Available",CVE-2020-29583,9.8,2021-01-04
6944,8881,174700,SUSE Enterprise Linux Security Update for python-cryptography (SUSE-SU-2021:0696-1),SUSE,"Unix Authenticated Discovery, Patch Available",CVE-2020-36242,9.1,2021-03-05
6948,8885,198270,Ubuntu Security Notification for Libjackson-json-java Vulnerabilities (USN-4741-1),Ubuntu,"Unix Authenticated Discovery, Patch Available","CVE-2017-15095,CVE-2017-7525,CVE-2019-10172",9.8,2021-03-05
6949,8886,198271,Ubuntu Security Notification for Shiro Vulnerabilities (USN-4740-1),Ubuntu,"Unix Authenticated Discovery, Patch Available","CVE-2020-11989,CVE-2020-1957",9.8,2021-03-05
6966,8907,375290,EulerOS Security Update for ImageMagick (EulerOS-SA-2021-1305),Local,"Unix Authenticated Discovery, Patch Available","CVE-2019-15140,CVE-2019-14981,CVE-2019-16708,CVE-2019-16709,CVE-2019-16710,CVE-2019-16711,CVE-2019-19948,CVE-2019-19949,CVE-2020-13902,CVE-2017-9501,CVE-2017-11533,CVE-2017-13768,CVE-2020-29599,CVE-2020-27766",9.8,2021-03-04
6967,8908,375291,EulerOS Security Update for gssproxy (EulerOS-SA-2021-1304),Local,"Unix Authenticated Discovery, Patch Available",CVE-2020-12658,9.8,2021-03-04
6978,8919,375302,EulerOS Security Update for evolution-data-server (EulerOS-SA-2021-1293),Local,"Unix Authenticated Discovery, Patch Available","CVE-2020-14928,CVE-2018-12422,CVE-2020-16117",9.8,2021-03-04
6987,8928,375312,EulerOS Security Update for bzr (EulerOS-SA-2021-1283),Local,"Unix Authenticated Discovery, Patch Available, Exploit Available","CVE-2017-9800,CVE-2017-12836,CVE-2017-12976,CVE-2017-16228,CVE-2017-1000116,CVE-2017-1000117,CVE-2017-14176",9.8,2021-03-04
6991,8932,375248,EulerOS Security Update for poppler (EulerOS-SA-2021-1347),Local,"Unix Authenticated Discovery, Patch Available","CVE-2019-9631,CVE-2019-12293,CVE-2019-12360,CVE-2018-21009,CVE-2017-14927,CVE-2017-9865",9.8,2021-03-04
6994,8935,375251,EulerOS Security Update for perl-XML-Twig (EulerOS-SA-2021-1344),Local,"Unix Authenticated Discovery, Patch Available",CVE-2016-9180,9.1,2021-03-04
6995,8936,375252,EulerOS Security Update for perl-DBD-MySQL (EulerOS-SA-2021-1343),Local,"Unix Authenticated Discovery, Patch Available","CVE-2016-1246,CVE-2016-1249,CVE-2017-10788,CVE-2015-3152,CVE-2017-10789",9.8,2021-03-04
7000,8941,375259,EulerOS Security Update for openjpeg (EulerOS-SA-2021-1336),Local,"Unix Authenticated Discovery, Patch Available","CVE-2017-14040,CVE-2017-14041,CVE-2017-17479",9.8,2021-03-04
7007,8948,375266,EulerOS Security Update for minicom (EulerOS-SA-2021-1329),Local,"Unix Authenticated Discovery, Patch Available",CVE-2017-7467,9.8,2021-03-04
7015,8956,375274,EulerOS Security Update for libvncserver (EulerOS-SA-2021-1321),Local,"Unix Authenticated Discovery, Patch Available","CVE-2016-9942,CVE-2017-18922,CVE-2019-15681,CVE-2020-25708",9.8,2021-03-04
7025,8966,198283,"Ubuntu Security Notification for Python2.7, Python3.4, Python3.5, Python3.6, Python3.8 Vulnerabilities (USN-4754-1)",Ubuntu,"Unix Authenticated Discovery, Patch Available","CVE-2020-27619,CVE-2021-3177",9.8,2021-03-04
7045,8986,375241,EulerOS Security Update for python-reportlab (EulerOS-SA-2021-1354),Local,"Unix Authenticated Discovery, Patch Available",CVE-2019-17626,9.8,2021-03-04
7049,8990,375245,EulerOS Security Update for python (EulerOS-SA-2021-1350),Local,"Unix Authenticated Discovery, Patch Available",CVE-2020-27619,9.8,2021-03-04
7053,8994,159048,Oracle Enterprise Linux Security Update for thunderbird (ELSA-2020-2049),OEL,"Unix Authenticated Discovery, Patch Available","CVE-2020-6831,CVE-2020-12397,CVE-2020-12395,CVE-2020-12387,CVE-2020-12392",9.8,2021-03-04
7060,9001,174683,SUSE Enterprise Linux Security Update for open-iscsi (SUSE-SU-2021:0663-1),SUSE,"Unix Authenticated Discovery, Patch Available","CVE-2020-13987,CVE-2020-13988,CVE-2020-17437,CVE-2020-17438,CVE-2019-17437",9.8,2021-03-04
7061,9002,174684,SUSE Enterprise Linux Security Update for perl-XML-Twig (SUSE-SU-2020:2173-2),SUSE,"Unix Authenticated Discovery, Patch Available",CVE-2016-9180,9.1,2021-03-04
7062,9003,174685,SUSE Enterprise Linux Security Update for python-cryptography (SUSE-SU-2021:0675-1),SUSE,"Unix Authenticated Discovery, Patch Available",CVE-2020-36242,9.1,2021-03-04
7069,9010,159008,Oracle Enterprise Linux Security Update for nss (ELSA-2021-0538),OEL,"Unix Authenticated Discovery, Patch Available","CVE-2020-12403,CVE-2020-6829,CVE-2020-12400",9.1,2021-03-03
7073,9014,159035,Oracle Enterprise Linux Security Update for xterm (ELSA-2021-0611),OEL,"Unix Authenticated Discovery, Patch Available",CVE-2021-27135,9.8,2021-03-03
7074,9015,159036,Oracle Enterprise Linux Security Update for xterm (ELSA-2021-0617),OEL,"Unix Authenticated Discovery, Patch Available",CVE-2021-27135,9.8,2021-03-03
7082,9023,159044,Oracle Enterprise Linux Security Update for xterm (ELSA-2021-9066),OEL,"Unix Authenticated Discovery, Patch Available",CVE-2021-27135,9.8,2021-03-03
7093,9034,159058,Oracle Enterprise Linux Security Update for Unbreakable Enterprise kernel (ELSA-2020-5845),OEL,"Unix Authenticated Discovery, Patch Available","CVE-2019-19535,CVE-2019-17133,CVE-2020-12771,CVE-2019-15218,CVE-2019-19052,CVE-2019-19063,CVE-2019-19078,CVE-2020-10767,CVE-2019-10639,CVE-2020-10781,CVE-2019-10638,CVE-2019-19066,CVE-2019-3874,CVE-2019-5108,CVE-2020-16166,CVE-2019-20812,CVE-2019-3900,CVE-2019-11487,CVE-2019-19074,CVE-2020-14331,CVE-2019-16746,CVE-2018-14613,CVE-2020-12114,CVE-2019-14898,CVE-2019-19922,CVE-2020-24394,CVE-2020-10751,CVE-2019-19073,CVE-2020-10769,CVE-2018-16884,CVE-2019-17075,CVE-2019-18885",9.8,2021-03-03
7102,9043,590252,Rockwell Automation Logix Controllers Vulnerability(ICSA-21-056-03),ICS,"Windows Authenticated Discovery, Patch Available",CVE-2021-22681,9.8,2021-03-03
7151,9093,158985,Oracle Enterprise Linux Security Update for Unbreakable Enterprise kernel (ELSA-2021-9002),OEL,"Unix Authenticated Discovery, Patch Available","CVE-2019-14895,CVE-2020-10711,CVE-2020-12464,CVE-2020-12652,CVE-2019-19447,CVE-2019-19037,CVE-2020-14305,CVE-2020-25668,CVE-2020-28915,CVE-2020-28974,CVE-2019-20934,CVE-2020-15436,CVE-2020-14351,CVE-2020-25705",9.8,2021-03-03
7158,9103,174672,SUSE Enterprise Linux Security Update for java-1_8_0-ibm (SUSE-SU-2021:0652-1),SUSE,"Unix Authenticated Discovery, Patch Available","CVE-2020-14803,CVE-2020-27221",9.8,2021-03-02
7163,9110,11715,SugarCRM Install module Remote Code Execution Vulnerability (sugarcrm-sa-2020-043),CGI,"Remote Discovery, Patch Available",CVE-2020-7472,9.8,2021-02-25
7166,9114,281015,Fedora Security Update for python36 (FEDORA-2021-3352c1c802),Fedora,"Unix Authenticated Discovery, Patch Available","CVE-2021-3177,CVE-2021-23336",9.8,2021-03-01
7167,9115,281016,Fedora Security Update for dotnet3.1 (FEDORA-2021-c3d7fc8949),Fedora,"Unix Authenticated Discovery, Patch Available","CVE-2021-1721,CVE-2021-24112",9.8,2021-03-01
7168,9116,281017,Fedora Security Update for dotnet3.1 (FEDORA-2021-48ca39b6ad),Fedora,"Unix Authenticated Discovery, Patch Available","CVE-2021-1721,CVE-2021-24112",9.8,2021-03-01
7176,9124,281025,Fedora Security Update for xterm (FEDORA-2021-e7a8e79fa8),Fedora,"Unix Authenticated Discovery, Patch Available",CVE-2021-27135,9.8,2021-03-01
7184,9132,352239,Amazon Linux Security Advisory for python27: ALAS-2021-1484,Amazon Linux,"Unix Authenticated Discovery, Patch Available",CVE-2021-3177,9.8,2021-03-01
7191,9139,239104,Red Hat Update for xterm (RHSA-2021:0651),RedHat,"Unix Authenticated Discovery, Patch Available",CVE-2021-27135,9.8,2021-03-01
7192,9140,239105,Red Hat Update for xterm (RHSA-2021:0650),RedHat,"Unix Authenticated Discovery, Patch Available",CVE-2021-27135,9.8,2021-03-01
7193,9141,257062,CentOS Security Update for libexif (CESA-2020:5402),CentOS,"Unix Authenticated Discovery, Patch Available",CVE-2020-0452,9.8,2021-03-01
7199,9147,281000,Fedora Security Update for chromium (FEDORA-2021-aa764a8531),Fedora,"Unix Authenticated Discovery, Patch Available","CVE-2021-21149,CVE-2021-21150,CVE-2021-21151,CVE-2021-21152,CVE-2021-21153,CVE-2021-21154,CVE-2021-21155,CVE-2021-21156,CVE-2021-21157",9.6,2021-03-01
